# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.4694799714080956,1.3262170310781438,3.0531086419708124,12.058031113547344,1.408439914224286,3.0,0.4174469026140313,0.2139267942467287,34.09842987613348,2.196588378428181
 0.47577834683468234,1.334943329106171,3.0550069428473132,12.272795826364373,1.4273350405040461,2.9999999999999822,0.429587599682896,0.22776173251174675,35.552131341463316,2.3173194310432486
 0.4819276313416505,1.3435680286976188,3.0569176371067464,12.49141599681213,1.4457828940249504,2.999999999999964,0.4420386084099772,0.2420115889867573,37.04678083798666,2.441077041845542
 0.4879342113127562,1.3520921029037454,3.0588407996084834,12.713940448587524,1.4638026339382675,2.9999999999999907,0.45480362188097845,0.2566741134542327,38.58320697966622,2.567857818145044
 0.49380403672553635,1.3605165247758095,3.060776505211896,12.940417137423323,1.4814121101766078,2.999999999999981,0.46788599857258006,0.27174699053158663,40.16219926757877,2.697657219541337
 0.49954266407710307,1.3688422673650695,3.0627248287763575,13.170893032639324,1.498627992231308,3.0,0.4812887255345196,0.28722784003679797,41.78450424108542,2.8304694027629056
 0.5051552940217917,1.3770703037227838,3.0646858451612387,13.40541399236681,1.515465882065374,3.0000000000000098,0.4950143791085035,0.30311421736427,43.45082125652331,2.9662870676660065
 0.5106468044976843,1.3852016069002109,3.0666596292259123,13.644024632483145,1.5319404134930517,3.0,0.5090650839134864,0.3194036138708626,45.16179783657481,3.1051013038632203
 0.5160217799873428,1.393237149948609,3.0686462558297496,13.886768188923647,1.5480653399620272,3.000000000000021,0.5234424699070392,0.336093457272034,46.91802467982835,3.246901437566647
 0.5212845374515204,1.4011779059192362,3.0706457998321235,14.13368637351188,1.5638536123545599,2.9999999999999787,0.5381476269500405,0.3531811120480368,48.720030261906736,3.391674878335935
 0.5264391493878615,1.4090248478633516,3.072658336092405,14.384819223038805,1.5793174481635834,3.0000000000000218,0.5531810582051336,0.37066387986009564,50.56827511008884,3.5394069655142273
 0.5314894643955942,1.4167789488322136,3.0746839394699665,14.640204941742443,1.5944683931867814,2.999999999999978,0.5685426305761085,0.3885389999765057,52.46314569593264,3.6900808142238275
 0.5364391255687797,1.4244411818770801,3.07672268482418,14.899879737016777,1.609317376706338,3.0000000000000226,0.5842315242081607,0.4068036497085862,54.40494800322879,3.843677160868383
 0.5412915869923645,1.43201252004921,3.078774647014418,15.163877648454577,1.623874760977092,2.9999999999999543,0.6002461800174215,0.4254549448564138,56.39390076927149,4.0001742081753004
 0.5460501285751174,1.4394939363998611,3.080839900900052,15.432230370278797,1.6381503857253508,3.0,0.6165842453357308,0.4444899401642716,58.43012841032789,4.159547469871958
 0.5507178694200286,1.4468864039802927,3.082918521340454,15.704967067233097,1.6521536082600845,2.999999999999976,0.6332425184582385,0.46390562978574035,60.513653651390726,4.3217696151753024
 0.5552977799046396,1.4541908958417624,3.085010583194996,15.982114184053215,1.665893339713917,2.9999999999999516,0.650216891811542,0.48369894775835465,62.64438989959104,4.486810313327191
 0.5597926926201372,1.4614083850355288,3.08711616132305,16.26369524876748,1.67937807786041,3.0,0.6675022939564862,0.5038667684877549,64.82213334650659,4.654636078494682
 0.5642053122980527,1.4685398446128508,3.0892353305839877,16.549730669936736,1.6926159368941567,3.00000000000005,0.6850926312598973,0.524405907241256,67.04655489266187,4.825210115404856
 0.5685382248364615,1.4755862476249864,3.091368165837182,16.840237528288267,1.7056146745093832,3.0,0.7029807282827193,0.5453131206507509,69.31719184436005,4.998492166163985
 0.572793905523154,1.482548567123194,3.093514741942004,17.135229362876064,1.7183817165694604,2.999999999999948,0.7211582689342076,0.5665851072248785,71.63343951391924,5.174438358767062
 0.5769747265409237,1.489427776158732,3.0956751337578265,17.434715952370997,1.73092417962277,3.0000000000000795,0.7396157371407832,0.5882185078703658,73.99454268581486,5.353001057878672
 0.581082963829563,1.496224847782859,3.0978494161440207,17.738703091788672,1.7432488914886877,2.999999999999973,0.7583423584419889,0.6102099064224685,76.39958705542797,5.5341287185235695
 0.5851208033700781,1.5029407550468337,3.1000376639599585,18.047192365280104,1.7553624101102328,2.9999999999999725,0.7773260424863707,0.632555830184423,78.84749066186752,5.717765743394482
 0.589090346948813,1.5095764710019135,3.1022399520650126,18.360180915536283,1.7672710408464376,3.000000000000028,0.7965533271337575,0.655252750475825,81.33699538666609,5.903852344538896
 0.592993617452409,1.5161329686993579,3.104456355318555,18.677661210480174,1.7789808523572255,3.0,0.8160093247594805,0.6782970831898495,83.67290135724909,6.07824930593577
 0.5968414533986136,1.5226112211904248,3.1066869485799566,18.99962080804583,1.7822511206917595,0.8498980674474192,0.8356776710006244,0.7016851893592225,85.48979258119952,6.214415719806039
 0.6006597023606214,1.5290122015263727,3.108931806708591,19.326042119831257,1.7707963738057362,-3.0,0.8555404767320056,0.7254133757308567,86.95526004008404,6.3245367092568365
 0.6044646481968878,1.53533688275846,3.1111910045638296,19.656902174462243,1.7593815362969367,-3.0000000000000293,0.8755782842386822,0.7494778953490578,88.41396031172656,6.433736163981355
 0.6082566987529457,1.541586237937945,3.1134646170050435,19.992172381825608,1.7480053846287629,-3.0000000000000293,0.8957700275901443,0.7738749481472132,89.86349799512419,6.541933175384324
 0.6120362747189141,1.5477612401160865,3.115752718891606,20.331818299065823,1.736666656730858,-2.9999999999999707,0.9160929983810819,0.7986006815478668,91.30136386117948,6.649044618566437
 0.6158038099003247,1.5538628623441426,3.118055385082888,20.675799399523587,1.7253640511866262,-3.0,0.9365228179011855,0.8236511910710846,92.72493668827723,6.754985201844039
 0.6195597514933584,1.5598920776733718,3.120372690438262,21.024068845942505,1.714096226407525,-3.0,0.9570334153517894,0.8490225209510179,94.13148580512382,6.859667526848461
 0.6233045603647804,1.5658498591550323,3.1227047098171,21.37657326906567,1.702861799793259,-3.0,0.9775970141977123,0.8747106647605657,95.51817447083283,6.963002159650396
 0.6270387113369199,1.5717371798403827,3.125051518078774,21.733252553122917,1.6916593468768406,-2.9999999999999702,0.9981841263864933,0.9007115660440335,96.88206408300705,7.064897713341127
 0.6307626934780882,1.5775550127806817,3.127413190082656,22.094039629567558,1.6804874004533357,-3.0,1.018763556088847,0.9270211189576967,98.22011928208953,7.165260942435256
 0.6344770103988923,1.5833043310271873,3.1297898006881177,22.458860280580414,1.6693444496909235,-3.0,1.039302412724593,0.9536351689181602,99.52921397312949,7.26399684941471
 0.6381821805549647,1.5889861076311582,3.1321814247545317,22.827632953851,1.6582289392227065,-2.99999999999994,1.0597661349830263,0.9805495132584157,100.80613831120361,7.361008803669165
 0.6418787375567049,1.5946013156438525,3.1345881371412694,23.20026859024367,1.647139268217486,-3.0,1.0801185255946344,1.0077599018914902,102.04760667446665,7.456198673004722
 0.6455672304867106,1.600150928116529,3.1370100127077034,23.57667046598645,1.6360737894274688,-2.99999999999997,1.100321798462788,1.0352620379815862,103.25026662056293,7.549466967837321
 0.64924822422566,1.6056359181004456,3.1394471263132053,23.956734050961593,1.6250308082106206,-3.00000000000003,1.1203366380003361,1.0630515786226005,104.41070887309876,7.640712998066934
 0.6529222997875114,1.6110572586468612,3.1418995528171467,24.340346884827824,1.6140085815250662,-3.0000000000000604,1.1401222711654422,1.0911241355239185,105.52547830435712,7.729835042564372
 0.6565900546649887,1.6164159228070343,3.1443673670789,24.727388472576752,1.6030053168926344,-3.0,1.1596365532386337,1.1194752757033788,106.59108591254207,7.816730531080145
 0.6602521031864381,1.6217128836322228,3.146850643957838,25.11773020114247,1.5920191713282863,-2.999999999999909,1.1788360668844804,1.1481005221872898,107.60402178336969,7.90129623828145
 0.6639090768852742,1.6269491141736852,3.1493494583133312,25.511235278693242,1.5810482502317778,-3.000000000000061,1.1976762355490442,1.1769953547173977,108.56076900481429,7.983428489510223
 0.6675616248833683,1.6321255874826803,3.1518638850047527,25.907758698193337,1.5700906062374955,-2.99999999999997,1.2161114500828234,1.2061552104646858,109.45781844340132,8.063023377748587
 0.6712104142898837,1.6372432766104663,3.1543939988914738,26.3071472265899,1.5591442380179492,-3.000000000000061,1.2340952097865923,1.2355754847499005,110.29196534071754,8.139997726123225
 0.6748561213305064,1.6423031546083016,3.156939874832867,26.70923942115667,1.5482150044089977,-2.997836492941203,1.2515802766108195,1.265251531770681,111.07959794889096,8.215714969905052
 0.6784987907359243,1.6473061945274448,3.159501587688304,27.11386567417122,1.5378435873038945,-2.8472024086724343,1.2685188428341365,1.295178665335188,111.83806781606246,8.291620305222688
 0.6821378254669178,1.652253369419154,3.162079212317157,27.520848287201073,1.5280313504497451,-2.696384502895511,1.284862711038058,1.325352159602104,112.56585292865347,8.367769898894027
 0.6857726159298844,1.6571456523346877,3.164672823578798,27.93000157588184,1.5187799278756837,-2.545242337438847,1.3005634864221398,1.3557672498269027,113.26143581927272,8.444221238818345
 0.6894025401609603,1.6619840163253046,3.1672824963325987,28.341132006208664,1.5100912388068348,-2.3936282180395883,1.3155727795055279,1.386419133114255,113.92330792379039,8.52103318027718
 0.6930269640317287,1.6667694344422628,3.1699083054379313,28.75403836288455,1.5019675035262057,-2.241386650758033,1.3298424191731892,1.4173029691764616,114.5499740692281,8.598265998360892
 0.6966452414759553,1.6715028797368208,3.172550325754168,29.168511950295983,1.4944112608273334,-2.088353592378363,1.3433246738975804,1.4484138810977913,115.13995704153005,8.6759814473868
 0.7002567147365683,1.676185325260237,3.1752086321406807,29.584336826379594,1.4874253866827636,-1.9343557713020951,1.3559724805538804,1.4797469561046028,115.69180219723175,8.754242827915695
 0.7038607146320152,1.68081774406377,3.177883299456841,30.00129006940248,1.4810131146735657,-1.7792098210931757,1.3677396785162106,1.5112972463411278,116.20408213159905,8.833115062951215
 0.7074565608406636,1.6854011091986778,3.1805744025620206,30.419142077564857,1.4751780581408258,-1.6227213829962832,1.3785812476099555,1.543059769650796,116.67540132195637,8.912664784331204
 0.7110435622017358,1.6899363937162193,3.183282016315593,30.837656900910364,1.4699242343870786,-1.464684070311209,1.3884535477392803,1.5750295103629728,117.10440071554115,8.992960428891365
 0.714621017031701,1.6944245706676528,3.186006215576929,31.25659260486036,1.4652560904189758,-1.3048785211771117,1.3973145595028063,1.607201420084996,117.48976231272741,9.07407234742677
 0.718188213454105,1.6988666131042365,3.188747075205401,31.675701664651413,1.4611785317370067,-1.143070972027125,1.405124121282911,1.6395704184993718,117.83021356653187,9.15607292736429
 0.7217444297408201,1.7032634940772289,3.19150467006038,32.09473138920384,1.4576969529086057,-0.9790121150412409,1.411844163462631,1.6721313941660159,118.12453170490829,9.23903672995964
 0.7252889346627678,1.7076161866378883,3.1942790750012398,32.51342437323465,1.4548172714337768,-0.8124354566410066,1.41743893521925,1.7048792053294133,118.37154783701655,9.323040643874569
 0.7288209878478815,1.7119256638374736,3.1970703648873515,32.93151897579922,1.4525459639852074,-0.6430558458581831,1.4218752240078205,1.7378086807305553,118.57015087945918,9.408164057164768
 0.7323398401438063,1.7161928987272428,3.199878614578086,33.34874982344955,1.4508901065742834,-0.4705674667963989,1.4251225631859044,1.7709146204235462,118.71929124277591,9.494489050318563
 0.7358447339824136,1.7204188643584544,3.202703898932817,33.76484833585018,1.4498574179284136,-0.29464191882061475,1.4271534277354812,1.8041917965967322,118.81798420008761,9.582100610759905
 0.7393349037437233,1.7246045337823666,3.205546292810916,34.179543271405116,1.4494563069298423,-0.1149259279642579,1.427943415182471,1.8376349543982344,118.86531301554174,9.671086872514309
 0.7428095761161762,1.7287508800502382,3.2084058710717547,34.59256129058317,1.449695924463736,0.0689611877635901,1.427471409989664,1.8712388127657509,118.86043169448041,9.761539384060931
 0.7462679704499499,1.7328588762133275,3.2112827085747053,35.00362753406526,1.4505862202901163,0.2574303970157364,1.425719729430912,1.904998065260496,118.80256737881712,9.853553406136118
 0.749709299100337,1.7369294953228929,3.2141768801791395,35.41246621292553,1.4521380049404782,0.45092602538478793,1.4226742504601388,1.9389073809051522,118.69102238444478,9.94722824420943
 0.7531327677575844,1.7409637104301927,3.2170884607444297,35.81880120795533,1.4543630181583678,0.6499294839984262,1.4183245144379,1.9729614050256894,118.5251757960935,10.042667618810238
 0.756537575759713,1.7449624945864854,3.220017525129948,36.22235667495957,1.45727400343867,0.854963122291277,1.412663810823303,2.0071547600969324,118.30448466657982,10.139980077347746
 0.7599229163849364,1.7489268208430293,3.2229641481950657,36.622857653047454,1.4608847903616626,1.066594863775179,1.405689237149603,2.041482046591733,118.0284847656071,10.239279453983585
 0.7632879771196038,1.7528576622510832,3.225928404799155,37.02003067270449,1.4652103851557652,1.2854433055366532,1.3974017355513284,2.0759378438336205,117.69679088671668,10.34068538231875
 0.7666319398977665,1.7567559918619051,3.2289103698015884,37.41360436053886,1.470267070686072,1.512183557582948,1.3878061051256991,2.1105167108527847,117.3090966817313,10.444323866601755
 0.7699539813085502,1.7606227827267535,3.231910118061738,37.803310037577205,1.4760725166397757,1.7475537586191485,1.3769109907730213,2.1452131872452727,116.8651740346176,10.550327919053505
 0.7732532727672652,1.764459007896887,3.2349277244389745,38.18888230809087,1.4826459016939977,1.992362644063645,1.3647288478068302,2.180021794035248,116.3648719961149,10.658838273071936
 0.7765289806455942,1.7682656404235637,3.2379632637926714,38.57005963604928,1.4900080491136973,2.2474981570869685,1.35127588294413,2.2149370345401844,115.80811519652602,10.770004179909197
 0.7797802663566984,1.7720436533580424,3.2410168109821997,38.94658490621766,1.498181577017147,2.513937140477777,1.336571973329632,2.249953395238856,115.19490186529475,10.883984300627526
 0.7830062863906583,1.7757940197515811,3.2440884408669324,39.31820596744514,1.507191066058355,2.79275669288049,1.320640563199394,2.2850653466419852,114.51501610114374,10.999959740597012
 0.7862064796962313,1.7795177126554387,3.2471782283062405,39.684676155359604,1.5167916459750737,2.9999999999999307,1.3035085401812114,2.320267344165416,113.73282201693043,11.114563665756624
 0.789381276827401,1.7832157051208735,3.250286248159496,40.04575479241879,1.526316037368583,3.0,1.285206092683047,2.3555538290056637,112.82381200356137,11.225283499019595
 0.7925317896866213,1.7868889701991433,3.2534125752860716,40.40120766296227,1.5357675759462437,2.999999999999965,1.2657665490120353,2.3909192290177184,111.78953714274553,11.33204110846328
 0.7956590930768962,1.7905384809415072,3.2565572845453388,40.75080746146604,1.5451494861170685,3.0000000000000355,1.245226201627936,2.42635795959495,110.63188831642766,11.434763827234669
 0.798764226291057,1.7941652103992234,3.25972045079667,41.09433421242271,1.554464885759551,3.000000000000036,1.2236241157430952,2.4618644245509813,109.35308434242052,11.533384510945305
 0.8018481946109076,1.7977701316235506,3.262902148899437,41.43157566021268,1.563716790719103,3.000000000000036,1.2010019273506436,2.497433017003392,107.95565851454562,11.627841572983426
 0.8049119707237925,1.8013542176657467,3.2661024537130117,41.76232762802031,1.5729081190577576,3.0,1.177403629884406,2.5330581202591085,106.44244358465505,11.718078998400106
 0.8079564960634076,1.8049184415770703,3.269321440096766,42.08639434472433,1.5820416950766025,2.9999999999998908,1.1528753532855667,2.568734108701349,104.81655541465929,11.804046337222792
 0.8109826820809918,1.80846377640878,3.2725591829100718,42.40358873913152,1.5911202531293551,3.0,1.127465136456363,2.6044553486779685,103.0813754731586,11.885698678107381
 0.813991411452449,1.811991195212134,3.275815757012302,42.71373270116782,1.600146441243727,3.000000000000037,1.1012226956420694,2.6402161993910807,101.24053230546296,11.962996603404717
 0.8169835392263998,1.8155016710383909,3.2790912372628274,43.01665730972855,1.609122824565579,2.9999999999999627,1.0741991911997668,2.6760110137878064,99.29788225939869,12.035906126794538
 0.819959893917672,1.818996176938809,3.2823856985210207,43.31220302742471,1.6180518886393955,2.9999999999999254,1.0464469927158087,2.7118341394520034,97.25748949056195,12.104398614717404
 0.8229212785503021,1.8224756859646467,3.285699215646254,43.600219862210245,1.6269360425372859,3.0000000000000373,1.0180194466628336,2.747679919496856,95.12360559870172,12.168450692889389
 0.8258684716537148,1.8259411711671625,3.2890318634978986,43.88056749660249,1.6357776218475242,3.0000000000000377,0.9889706467747932,2.7835426934581577,92.9006489403492,12.228044139249509
 0.8288022282153925,1.8293936055976148,3.2923837169353267,44.153115385015354,1.6445788915325574,3.0000000000000377,0.9593552089330318,2.8194167981881657,90.59318383482017,12.283165764691317
 0.8317232805930173,1.8328339623072616,3.2957548508179113,44.41774282005266,1.6533420486654316,2.999999999999962,0.9292280522638324,2.855296568749876,88.20589979657797,12.333807282966701
 0.8346323393887762,1.8362632143473625,3.299145340005023,44.674338968693725,1.6620692250527085,3.0,0.8986441882564925,2.8911763393115866,85.7435910302319,12.379965171113994
 0.8375300942882579,1.8396823347691744,3.3025552593560343,44.92280287970073,1.6707624897511535,3.000000000000038,0.867658516615956,2.927050444041594,83.21113611324216,12.421640521776121
 0.8404172148661261,1.8430922966239567,3.3059846837303177,45.16304346308106,1.6794238514847581,3.0,0.8363256326178242,2.9629132180028956,80.6134782816287,12.458838888752942
 0.8432943513605399,1.8464940729629675,3.309433687987245,45.39497944338677,1.6880552609679995,3.0,0.8046996438081397,2.9987589980477485,77.95560617047678,12.491570127016931
 0.8461621354181036,1.8498886368374654,3.3129023469861876,45.61853928796018,1.6966586131406909,3.0000000000000773,0.7728339975189265,3.034582123711947,75.24253525552378,12.519848228477361
 0.8490211808109468,1.8532769612987088,3.3163907355865176,45.83366111172833,1.7052357493192205,3.0,0.7407813198213884,3.070376938108671,72.47929004336812,12.543691154633333
 0.8518720841273844,1.8566600193979557,3.3198989286476075,46.04029256008601,1.713788459268533,2.999999999999961,0.7085932674548937,3.106137788821784,69.67088705199572,12.563120667223735
 0.8547154254374629,1.860038784186465,3.3234270010288296,46.23839067135077,1.7223184831987688,3.0,0.6763203902051872,3.141859028798403,66.82231870610396,12.578162157917225
 0.8575517689345759,1.8634142287154947,3.3269750275895547,46.42792172047483,1.7308275136901075,2.999999999999961,0.6440120070599819,3.1775350172406434,63.938538137949294,12.588844477959341
 0.8603816635542202,1.8667873260363037,3.3305430831891556,46.608861045539335,1.7393171975490405,3.0,0.6117160931628344,3.21316012049636,61.024444933940785,12.595199768708262
 0.8632056435708594,1.87015904920015,3.3341312426870044,46.78119285855929,1.747789137598958,3.0,0.5794791800720316,3.2487287129487705,58.08487189169012,12.597263293783055
 0.866024229173778,1.8735303712582922,3.337739580942473,46.94491004222057,1.7562448944077136,2.9999999999999214,0.5473462675906624,3.2842351779048022,55.124572769759844,12.595073273577224
 0.8688379270227279,1.876902265261989,3.3413681728149327,47.100013934047126,1.7646859879545633,3.0,0.5153607467618181,3.319673908482033,52.148211027837945,12.588670722747484
 0.8716472307840973,1.8802757042624982,3.3450170931637566,47.24651409943632,1.7731138992386717,3.0,0.48356433456679637,3.355039308494089,49.160349564551645,12.578099291211842
 0.874452621648272,1.8836516613110785,3.3486864168483157,47.384428094984344,1.7815300718311957,3.0000000000000395,0.45199701937662085,3.3903257933343363,46.165441469561856,12.563405109131343
 0.8772545688288055,1.8870311094589884,3.352376218727983,47.513781223548065,1.7899359133727963,3.0000000000000395,0.4206970170525501,3.425527790857767,43.167821691294066,12.544636636266834
 0.8800535300439609,1.8904150217574864,3.3560865736621293,47.63460628220475,1.7983327970182625,2.9999999999999605,0.3897007358825159,3.460639742260896,40.17169970687498,12.521844516005379
 0.8828499519811535,1.8938043712578307,3.359817556510128,47.74694330451936,1.8067220628298402,3.0,0.35904275248346373,3.4956561029595674,37.18115303110551,12.495081434323712
 0.8856442707447771,1.8972001310112798,3.3635692421313497,47.850839298087344,1.8151050191207112,3.0,0.32875579491463336,3.530571343464504,34.2001216798286,12.464401983852886
 0.8884369122878747,1.9006032740690921,3.367341705385167,47.94634797866942,1.8234829437500037,2.99999999999996,0.298870734840309,3.565379950254479,31.232403403405886,12.429862533180117
 0.8912282928280754,1.904014773482526,3.371135021130952,48.03352950175339,1.8318570853706058,3.0,0.26941658608098956,3.6000764266469676,28.281649748592827,12.391521101435494
 0.8940188192482061,1.9074356023028398,3.3749492642280763,48.112450192581726,1.840228664630998,2.99999999999996,0.24042051285387092,3.6346552936661314,25.351362889180717,12.349437238196556
 0.8968088894819587,1.9108667335812926,3.378784509535913,48.18318227556389,1.8485988753322558,3.00000000000004,0.21190784041477922,3.669111090908019,22.44489312256822,12.303671908674588
 0.8995988928849752,1.914309140369142,3.382640831913833,48.24580360375619,1.8569688855413056,3.0000000000001195,0.18390207446476992,3.7034383774028194,19.565437086353885,12.25428738409502
 0.9023892105917088,1.9177637957176463,3.386518306221208,48.30039738929823,1.8653398386615065,3.0,0.15642492622182325,3.7376317324740627,16.716036546038804,12.201347137208229
 0.9051802158583887,1.921231672678065,3.3904170073174114,48.34705193533624,1.8737128544615462,3.00000000000004,0.12949633855857623,3.7716857565946,13.899577803517959,12.144915742760338
 0.9079722743924192,1.924713744301655,3.394337010061814,48.385860370161964,1.8820890300636377,2.99999999999996,0.10313452089492099,3.8055950722392557,11.118791595780174,12.085058782764929
 0.9107657446685333,1.9282109836396761,3.3982783893137882,48.41692038399109,1.89046944089198,3.0,0.07735598328996343,3.839354324734001,8.376253542832934,12.021842756418124
 0.9135609782320048,1.931724363743386,3.4022412199327063,48.44033396903016,1.8988551415823944,3.0000000000000395,0.05217557969905991,3.872958183101517,5.674384961573129,11.955334994439092
 0.9163583199892251,1.9352548576640434,3.4062255767779397,48.45620716302972,1.9072471668540556,3.0000000000000395,0.02760654767377066,3.9064013409030194,3.0154541859746398,11.885603577616621
 0.9191581084859451,1.9388034384529067,3.4102315347088608,48.464649796972,1.9156465323442158,3.0000000000000395,0.0036605469634446676,3.9396785170762048,0.4015781788011962,11.812717259369975
 0.9219606761734712,1.9423710791612339,3.4142591685848416,48.46577524699992,1.924054235406794,3.0,-0.01965226637815249,3.9727844567691966,-2.165275484293257,11.736745392058992
 0.9247663496631102,1.9459587528402837,3.4183085532652533,48.45970019097587,1.9324712558757111,3.0000000000000395,-0.04232323501542081,4.005713932170339,-4.683286309498758,11.657757856840298
 0.9275754499691508,1.9495674325413148,3.4223797636094693,48.44654436997058,1.9408985567938326,2.9999999999999605,-0.06434511755011905,4.038461743333736,-7.1507783775366525,11.575824996839422
