# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 2.055876260342551,3.940534864615687,0.05796450271404231,-3.3527075261591768,68.51544091352532,58.240519915187186,2046.7211092587704,0.0004885863518367457,305.810259370308,15937.387237367331
 2.0576722303777966,3.9405836140869104,0.027143811013912698,-17.161027798505216,125.23571247931224,57.798545057075536,7211.226979799159,0.00013867265623468853,31581.9698840549,17414633.323996477
 2.059657390741372,3.9406329062712437,0.02483032869172129,-1.1653881291606998,104.8746571157452,57.35657019896389,5867.952903922104,0.0001704171823416657,-10256.630011941646,-21075677.644821193
 2.0615476979643645,3.9406883981669476,0.029356019502491365,2.3941562280050843,87.18911249685462,56.91459534085224,3763.0339342684215,0.0002657430194539056,-9355.910194796075,476493.87686290866
 2.063360762100251,3.9407540843580082,0.036229380836821666,3.7910194119905927,74.09667911685287,56.47262048274059,2223.891251158574,0.0004496622752929276,-7221.1639515989855,1177424.5604130856
 2.065161668790055,3.940832346940798,0.043457322488206954,4.013501472512285,64.91568800117531,56.03064562462894,1326.748649479339,0.0007537222671320854,-5097.982681533115,1178951.2927496713
 2.0669802341426253,3.9409245414146925,0.05069626657299039,3.9805795675984865,58.433336424992575,55.58867076651728,825.0126102770604,0.0012121026849082638,-3564.5414485771366,843214.8070943708
 2.068822820268515,3.941031445625952,0.05801856952969,3.9739271091953987,53.72631956767798,55.14669590840563,537.6054312296221,0.0018601002555215626,-2554.57087795139,548126.6554843877
 2.0706883150031916,3.9411535137725653,0.06543473125083259,3.9754396425179412,50.199292298219504,54.70472105029398,365.82031826036075,0.0027335824449430455,-1890.6658935542764,355886.81761256244
 2.0725735037067023,3.941291012080833,0.0729360981272234,3.9791066339519436,47.47878274023231,54.262746192182334,258.47718689403126,0.003868813383557804,-1443.0966793514417,237413.48193384544
 2.0744749052916305,3.9414440925509626,0.08050927870428104,3.982946389173168,45.32696991004524,53.820771334070685,188.59264125555248,0.0053024338242601415,-1131.698241572888,163773.10308717546
 2.0763893618136224,3.9416128346535384,0.08814099491808125,3.9863617304087655,43.58816576648587,53.378796475959035,141.41248165989356,0.007071511568583222,-908.249481555306,116716.54981492473
 2.078314180953346,3.9417972699501034,0.0958195462413571,3.989232632204183,42.15734697140246,52.936821617847386,108.53487170393136,0.009213628618163078,-743.3523314242481,85668.90609512136
 2.0802471230462145,3.9419973972424946,0.10353506870672279,3.9915952442813163,40.96160661325362,52.494846759735736,84.98349540591609,0.011766990698883225,-618.6115779465745,64534.13888490975
 2.0821863411490997,3.9422131922483117,0.111279389098094,3.993527277746121,39.94898986299708,52.05287190162408,67.70227044108731,0.014770553387425509,-522.1778554717198,49728.14678832565
 2.0841303139432426,3.942444613988184,0.1190457708922165,3.9951082739030928,39.081592515929856,51.61089704351243,54.7520320913911,0.01826416229320618,-446.19829540860223,39084.682816572065
 2.0860777849799255,3.9426916091273387,0.12682865855377656,3.996407399627617,38.33117582231307,51.16892218540078,44.86576948294564,0.02228870721542221,-385.3288082245137,31255.657228035732
